task_id,employee_id,department_x,task_category,priority,assigned_date,deadline,completion_date,completed,deadline_met,hours_estimated,hours_actual,efficiency_score,satisfaction_rating,name,department_y,role,join_date,years_experience,manager_id,location
TASK01738,EMP0152,Support,Meeting,High,2025-06-03,2025-06-04,2025-06-04,True,True,23,41.2,80.0,2.0,Greg Shah,Support,Support Lead,2024-12-02,7.6,EMP0008,Hyderabad
TASK01739,EMP0019,Engineering,Client Call,Medium,2025-05-07,2025-05-11,,False,False,5,0.0,0.0,,Christopher Lester,Engineering,Senior Dev,2024-07-20,6.3,EMP0003,Mumbai
TASK01740,EMP0183,Finance,Testing,Medium,2025-08-13,2025-08-18,2025-08-19,True,False,13,18.7,80.7,4.0,Jamie Cohen,Finance,Finance Manager,2021-12-07,7.7,EMP0003,Remote
TASK01741,EMP0044,Support,Training,Low,2025-05-12,2025-05-20,2025-05-21,True,False,40,51.7,67.9,2.0,Debbie Gordon,Support,Support Lead,2025-03-03,3.6,EMP0005,Remote
TASK01742,EMP0106,Engineering,Bug Fix,Low,2025-11-30,2025-12-06,2025-12-05,True,True,28,35.8,76.3,5.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK01743,EMP0003,Finance,Bug Fix,High,2025-07-07,2025-07-19,,False,False,25,0.0,0.0,,Christopher Barber,Finance,Accountant,2024-04-21,1.0,EMP0003,Mumbai
TASK01744,EMP0082,Sales,Bug Fix,Low,2025-11-14,2025-11-16,2025-11-15,True,True,26,13.1,82.9,4.0,Theresa Robinson,Sales,Sales Rep,2024-04-17,13.3,EMP0001,Mumbai
TASK01745,EMP0050,Sales,Bug Fix,High,2025-05-17,2025-05-19,2025-05-18,True,True,38,50.1,82.0,4.0,Jennifer Lee,Sales,Account Manager,2025-03-31,7.2,EMP0003,Hyderabad
TASK01746,EMP0116,Support,Documentation,Critical,2025-09-27,2025-10-08,2025-10-12,True,False,30,56.0,68.1,4.0,Colleen Olsen,Support,Support Lead,2024-05-31,3.9,EMP0011,Delhi
TASK01747,EMP0039,Support,Report,Medium,2026-02-10,2026-02-16,,False,False,31,0.0,0.0,,Katherine Stanley,Support,Customer Success,2023-08-12,5.9,EMP0017,Hyderabad
TASK01748,EMP0090,Finance,Code Review,Critical,2025-10-02,2025-10-05,2025-10-08,True,False,16,11.5,89.7,4.0,Joann Sanders,Finance,Accountant,2023-07-16,1.1,EMP0020,Hyderabad
TASK01749,EMP0097,HR,Code Review,Critical,2025-06-16,2025-06-19,2025-06-17,True,True,29,49.5,80.0,1.0,Patrick Wright,HR,Recruiter,2023-04-03,6.4,EMP0013,Delhi
TASK01750,EMP0019,Engineering,Client Call,Medium,2025-08-26,2025-09-07,,False,False,16,0.0,0.0,,Christopher Lester,Engineering,Senior Dev,2024-07-20,6.3,EMP0003,Mumbai
TASK01751,EMP0119,Marketing,Report,Low,2025-07-20,2025-07-31,2025-08-04,True,False,28,51.1,82.0,4.0,William Campbell,Marketing,SEO Specialist,2023-12-09,8.4,EMP0014,Bangalore
TASK01752,EMP0002,Sales,Code Review,Medium,2025-07-04,2025-07-11,2025-07-14,True,False,22,33.0,90.0,5.0,Anthony Reed,Sales,Sales Rep,2022-02-09,11.2,EMP0018,Bangalore
TASK01753,EMP0011,Finance,Training,Low,2025-06-08,2025-06-12,2025-06-13,True,False,25,46.3,76.1,4.0,Brenda Walter,Finance,Accountant,2025-01-27,12.5,EMP0020,Delhi
TASK01754,EMP0004,Sales,Report,Medium,2025-06-08,2025-06-13,2025-06-13,True,True,32,21.2,82.6,3.0,Garrett Lynch,Sales,Sales Lead,2025-01-08,9.2,EMP0018,Mumbai
TASK01755,EMP0135,Sales,Testing,Critical,2025-11-20,2025-12-03,2025-12-07,True,False,5,4.0,70.8,5.0,Jack Clark,Sales,Account Manager,2022-02-08,10.6,EMP0012,Mumbai
TASK01756,EMP0101,Support,Bug Fix,High,2025-11-28,2025-12-09,2025-12-13,True,False,13,24.9,96.0,2.0,Nicholas Keller,Support,Support Lead,2024-09-21,7.2,EMP0015,Mumbai
TASK01757,EMP0041,Finance,Documentation,Medium,2026-03-30,2026-04-10,2026-04-10,True,True,27,36.8,77.0,2.0,James Walters,Finance,Finance Manager,2025-01-15,3.8,EMP0008,Bangalore
TASK01758,EMP0058,Engineering,Training,Medium,2025-11-07,2025-11-15,2025-11-15,True,True,33,32.2,98.1,1.0,Benjamin Buchanan,Engineering,Tech Lead,2024-02-09,7.4,EMP0017,Mumbai
TASK01759,EMP0012,Finance,Bug Fix,Medium,2026-04-04,2026-04-17,2026-04-15,True,True,2,3.8,82.1,3.0,Leslie Ramos,Finance,Analyst,2022-07-08,10.7,EMP0002,Mumbai
TASK01760,EMP0183,Finance,Documentation,High,2025-06-25,2025-07-01,,False,False,24,0.0,0.0,,Jamie Cohen,Finance,Finance Manager,2021-12-07,7.7,EMP0003,Remote
TASK01761,EMP0028,Support,Testing,High,2025-09-28,2025-10-02,2025-10-01,True,True,25,35.9,77.7,5.0,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK01762,EMP0150,HR,Training,Critical,2026-04-01,2026-04-09,2026-04-09,True,True,20,19.1,81.8,2.0,Richard Kim,HR,HR Manager,2025-11-04,13.3,EMP0009,Remote
TASK01763,EMP0114,HR,Client Call,Critical,2025-04-20,2025-04-23,2025-04-22,True,True,36,67.2,75.6,2.0,Kelli Berry,HR,HR Coordinator,2023-03-04,12.7,EMP0009,Remote
TASK01764,EMP0011,Finance,Code Review,Medium,2026-03-26,2026-04-06,2026-04-08,True,False,17,33.4,91.2,4.0,Brenda Walter,Finance,Accountant,2025-01-27,12.5,EMP0020,Delhi
TASK01765,EMP0143,Marketing,Code Review,Low,2026-01-07,2026-01-08,2026-01-12,True,False,32,34.2,89.9,1.0,Kevin Baker,Marketing,Content Writer,2022-07-02,6.8,EMP0012,Hyderabad
TASK01766,EMP0061,Engineering,Report,Medium,2025-10-24,2025-11-07,2025-11-12,True,False,39,53.0,64.7,1.0,Maria Rodriguez,Engineering,Tech Lead,2024-02-04,4.1,EMP0020,Bangalore
TASK01767,EMP0165,Engineering,Feature Dev,Critical,2025-07-15,2025-07-26,2025-07-29,True,False,7,12.8,81.0,2.0,Joshua Mills,Engineering,Tech Lead,2025-12-13,4.6,EMP0016,Hyderabad
TASK01768,EMP0055,Marketing,Documentation,Low,2026-03-11,2026-03-16,2026-03-16,True,True,9,17.9,81.4,3.0,Pamela Powell,Marketing,Marketing Manager,2025-02-16,14.4,EMP0018,Hyderabad
TASK01769,EMP0065,HR,Testing,Low,2025-11-01,2025-11-14,,False,False,7,0.0,0.0,,Richard Davis,HR,HR Coordinator,2022-04-18,0.6,EMP0020,Remote
TASK01770,EMP0155,Support,Meeting,Medium,2026-04-03,2026-04-16,2026-04-20,True,False,12,12.6,66.5,2.0,Kimberly Krueger,Support,Customer Success,2025-06-09,5.9,EMP0018,Remote
TASK01771,EMP0112,HR,Report,Medium,2025-07-14,2025-07-23,,False,False,3,0.0,0.0,,Dominique Perez,HR,HR Manager,2023-01-31,9.4,EMP0017,Hyderabad
TASK01772,EMP0074,HR,Client Call,Medium,2025-10-22,2025-10-25,2025-10-26,True,False,21,18.8,91.8,3.0,Sheena Chandler,HR,HR Coordinator,2024-05-03,1.8,EMP0014,Delhi
TASK01773,EMP0079,Sales,Feature Dev,Low,2026-03-01,2026-03-13,,False,False,31,0.0,0.0,,Darryl Blanchard,Sales,Sales Rep,2021-12-30,5.0,EMP0002,Delhi
TASK01774,EMP0157,HR,Client Call,Medium,2025-06-26,2025-06-27,2025-06-27,True,True,38,20.1,86.2,2.0,James Garza,HR,Recruiter,2023-07-31,7.1,EMP0010,Delhi
TASK01775,EMP0194,Marketing,Training,Critical,2025-05-03,2025-05-10,2025-05-12,True,False,26,26.1,97.6,4.0,Jennifer Cain,Marketing,SEO Specialist,2024-03-15,1.3,EMP0017,Delhi
TASK01776,EMP0080,Sales,Report,Medium,2025-12-09,2025-12-15,2025-12-18,True,False,18,23.9,100.0,3.0,Leslie Harris,Sales,Sales Lead,2024-02-29,4.1,EMP0004,Delhi
TASK01777,EMP0029,HR,Testing,Low,2025-08-27,2025-09-04,,False,False,7,0.0,0.0,,Daniel Lewis,HR,HR Manager,2023-12-07,2.8,EMP0001,Delhi
TASK01778,EMP0041,Finance,Code Review,High,2025-08-21,2025-08-23,2025-08-23,True,True,8,6.9,79.7,3.0,James Walters,Finance,Finance Manager,2025-01-15,3.8,EMP0008,Bangalore
TASK01779,EMP0179,Marketing,Bug Fix,Low,2025-09-29,2025-10-09,2025-10-08,True,True,6,3.1,84.3,3.0,Justin White,Marketing,Content Writer,2023-03-29,8.4,EMP0005,Delhi
TASK01780,EMP0050,Sales,Feature Dev,High,2025-10-07,2025-10-17,2025-10-22,True,False,23,38.6,92.6,5.0,Jennifer Lee,Sales,Account Manager,2025-03-31,7.2,EMP0003,Hyderabad
TASK01781,EMP0112,HR,Feature Dev,Low,2025-05-06,2025-05-18,2025-05-17,True,True,13,8.3,69.7,1.0,Dominique Perez,HR,HR Manager,2023-01-31,9.4,EMP0017,Hyderabad
TASK01782,EMP0063,Finance,Training,Medium,2025-10-29,2025-11-09,2025-11-07,True,True,7,7.6,67.9,2.0,Brianna Smith,Finance,Accountant,2023-07-07,14.1,EMP0007,Delhi
TASK01783,EMP0105,Sales,Report,Medium,2025-10-06,2025-10-10,2025-10-15,True,False,40,62.4,95.4,3.0,James Singh,Sales,Sales Rep,2021-10-17,1.2,EMP0016,Remote
TASK01784,EMP0074,HR,Bug Fix,High,2025-07-23,2025-08-02,2025-07-31,True,True,30,23.3,94.4,1.0,Sheena Chandler,HR,HR Coordinator,2024-05-03,1.8,EMP0014,Delhi
TASK01785,EMP0034,HR,Feature Dev,Low,2025-10-18,2025-10-22,2025-10-23,True,False,9,14.0,88.5,2.0,Jeffery Griffith,HR,HR Coordinator,2023-08-25,1.3,EMP0019,Bangalore
TASK01786,EMP0084,HR,Meeting,Low,2025-08-13,2025-08-19,2025-08-20,True,False,12,13.1,84.6,5.0,Rachel Huang,HR,HR Coordinator,2025-07-18,11.9,EMP0004,Hyderabad
TASK01787,EMP0153,Support,Documentation,Medium,2026-01-30,2026-02-10,2026-02-14,True,False,18,31.3,65.1,5.0,James Johnson,Support,Customer Success,2022-11-28,7.6,EMP0001,Bangalore
TASK01788,EMP0087,HR,Report,Low,2026-04-14,2026-04-25,2026-04-25,True,True,6,3.6,83.4,3.0,Anthony Young,HR,HR Manager,2025-12-13,13.0,EMP0009,Delhi
TASK01789,EMP0141,Finance,Report,Critical,2025-08-18,2025-08-19,2025-08-23,True,False,7,10.6,82.2,1.0,William Green,Finance,Analyst,2023-01-12,5.5,EMP0014,Delhi
TASK01790,EMP0040,Engineering,Feature Dev,Critical,2025-04-22,2025-05-03,2025-05-06,True,False,40,60.7,68.9,5.0,Andrea Kennedy,Engineering,Junior Dev,2025-03-30,3.8,EMP0011,Bangalore
TASK01791,EMP0023,Finance,Meeting,Low,2025-07-20,2025-08-03,2025-08-06,True,False,32,33.8,77.3,4.0,Matthew Fisher,Finance,Accountant,2026-01-31,5.7,EMP0005,Remote
TASK01792,EMP0033,Finance,Client Call,Medium,2025-10-27,2025-11-08,2025-11-08,True,True,4,6.1,69.1,4.0,Lori Hernandez,Finance,Accountant,2021-12-06,7.6,EMP0004,Delhi
TASK01793,EMP0058,Engineering,Report,High,2025-06-15,2025-06-21,,False,False,27,0.0,0.0,,Benjamin Buchanan,Engineering,Tech Lead,2024-02-09,7.4,EMP0017,Mumbai
TASK01794,EMP0056,Sales,Bug Fix,High,2026-01-01,2026-01-09,2026-01-09,True,True,26,29.4,67.6,2.0,Brian Howard,Sales,Sales Rep,2024-02-07,4.8,EMP0002,Remote
TASK01795,EMP0199,Marketing,Client Call,High,2025-08-20,2025-08-27,,False,False,11,0.0,0.0,,Kimberly King,Marketing,Content Writer,2025-07-24,3.8,EMP0004,Hyderabad
TASK01796,EMP0152,Support,Code Review,Medium,2026-03-11,2026-03-18,2026-03-18,True,True,11,15.3,82.4,2.0,Greg Shah,Support,Support Lead,2024-12-02,7.6,EMP0008,Hyderabad
TASK01797,EMP0097,HR,Report,Low,2025-08-10,2025-08-17,2025-08-19,True,False,23,18.3,76.4,4.0,Patrick Wright,HR,Recruiter,2023-04-03,6.4,EMP0013,Delhi
TASK01798,EMP0006,Marketing,Meeting,Low,2025-12-09,2025-12-23,,False,False,37,0.0,0.0,,Paula White,Marketing,Marketing Manager,2023-08-11,4.5,EMP0001,Mumbai
TASK01799,EMP0149,HR,Code Review,Low,2025-07-18,2025-07-26,2025-07-31,True,False,29,33.4,82.3,4.0,Amber Nelson,HR,HR Coordinator,2022-12-28,7.6,EMP0012,Delhi
TASK01800,EMP0188,Sales,Report,Critical,2025-06-04,2025-06-05,2025-06-05,True,True,6,11.6,84.8,5.0,Robert Love,Sales,Sales Lead,2022-11-26,6.8,EMP0016,Bangalore
TASK01801,EMP0007,Support,Bug Fix,Low,2026-04-09,2026-04-13,2026-04-18,True,False,15,16.9,72.7,3.0,Jacqueline Christensen,Support,Support Lead,2024-08-21,5.4,EMP0005,Mumbai
TASK01802,EMP0060,Finance,Training,Medium,2025-10-14,2025-10-20,2025-10-24,True,False,9,12.6,74.8,3.0,Phillip Cummings,Finance,Analyst,2025-05-31,10.3,EMP0008,Hyderabad
TASK01803,EMP0100,HR,Report,Medium,2025-08-05,2025-08-11,2025-08-11,True,True,25,33.7,75.5,1.0,Anne Williams,HR,HR Manager,2022-05-31,3.5,EMP0019,Remote
TASK01804,EMP0098,Finance,Testing,Low,2025-06-02,2025-06-08,2025-06-09,True,False,22,33.7,90.5,4.0,Angela Aguilar,Finance,Analyst,2022-06-15,3.3,EMP0013,Mumbai
TASK01805,EMP0020,Finance,Testing,High,2026-02-13,2026-02-22,2026-02-25,True,False,14,25.9,91.8,5.0,Sydney Cole,Finance,Finance Manager,2021-08-01,5.1,EMP0016,Hyderabad
TASK01806,EMP0004,Sales,Report,Critical,2025-05-17,2025-05-21,2025-05-22,True,False,17,21.0,89.3,1.0,Garrett Lynch,Sales,Sales Lead,2025-01-08,9.2,EMP0018,Mumbai
TASK01807,EMP0028,Support,Report,Medium,2026-01-23,2026-01-25,2026-01-25,True,True,22,13.7,74.4,4.0,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK01808,EMP0187,Sales,Meeting,Medium,2026-01-22,2026-02-03,2026-02-08,True,False,26,43.3,89.5,2.0,Daniel Nguyen,Sales,Account Manager,2022-08-03,8.0,EMP0015,Delhi
TASK01809,EMP0151,Engineering,Testing,Medium,2025-11-11,2025-11-24,2025-11-25,True,False,16,23.2,73.4,3.0,Tony Allen,Engineering,Tech Lead,2025-03-10,14.2,EMP0003,Mumbai
TASK01810,EMP0190,Sales,Testing,High,2025-09-22,2025-09-30,2025-10-02,True,False,22,27.0,90.6,5.0,Rachel Francis,Sales,Account Manager,2022-02-28,6.5,EMP0016,Delhi
TASK01811,EMP0086,HR,Meeting,High,2025-07-27,2025-07-31,2025-08-01,True,False,40,56.3,74.1,1.0,Kelly Rios DDS,HR,HR Coordinator,2022-07-03,3.7,EMP0007,Hyderabad
TASK01812,EMP0111,Sales,Client Call,High,2026-01-22,2026-01-26,2026-01-28,True,False,17,28.7,84.6,1.0,Alex Carter,Sales,Account Manager,2026-04-03,10.2,EMP0018,Remote
TASK01813,EMP0100,HR,Client Call,Low,2025-07-06,2025-07-10,2025-07-08,True,True,3,4.4,84.3,1.0,Anne Williams,HR,HR Manager,2022-05-31,3.5,EMP0019,Remote
TASK01814,EMP0135,Sales,Training,Medium,2026-04-09,2026-04-22,2026-04-22,True,True,30,43.2,84.0,2.0,Jack Clark,Sales,Account Manager,2022-02-08,10.6,EMP0012,Mumbai
TASK01815,EMP0106,Engineering,Report,Medium,2026-02-15,2026-02-28,2026-03-02,True,False,31,28.3,64.8,3.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK01816,EMP0060,Finance,Testing,Low,2025-09-24,2025-09-27,2025-09-25,True,True,9,5.2,96.5,5.0,Phillip Cummings,Finance,Analyst,2025-05-31,10.3,EMP0008,Hyderabad
TASK01817,EMP0157,HR,Client Call,Medium,2026-02-14,2026-02-17,2026-02-21,True,False,37,19.9,77.0,3.0,James Garza,HR,Recruiter,2023-07-31,7.1,EMP0010,Delhi
TASK01818,EMP0127,Support,Bug Fix,Medium,2025-08-31,2025-09-06,2025-09-04,True,True,20,19.7,73.3,5.0,Timothy Stewart,Support,Support Lead,2022-10-07,2.5,EMP0015,Mumbai
TASK01819,EMP0154,HR,Code Review,Low,2025-08-30,2025-09-11,2025-09-16,True,False,6,11.3,94.2,2.0,Eileen Burns,HR,HR Coordinator,2021-06-08,6.4,EMP0008,Delhi
TASK01820,EMP0160,Sales,Feature Dev,Low,2025-08-21,2025-08-24,,False,False,17,0.0,0.0,,Angela Benton,Sales,Sales Lead,2023-03-07,7.5,EMP0019,Remote
TASK01821,EMP0106,Engineering,Report,High,2025-10-18,2025-10-24,2025-10-28,True,False,23,37.4,80.5,4.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK01822,EMP0102,Finance,Feature Dev,Medium,2026-02-19,2026-02-28,2026-03-04,True,False,11,14.5,78.5,2.0,Kimberly Brown,Finance,Accountant,2022-08-11,12.0,EMP0006,Bangalore
TASK01823,EMP0191,Support,Training,Medium,2025-07-28,2025-07-30,2025-08-01,True,False,16,13.7,69.8,1.0,Tamara Ramirez,Support,Support Lead,2021-06-04,12.3,EMP0018,Bangalore
TASK01824,EMP0200,Engineering,Documentation,Low,2025-11-23,2025-12-07,2025-12-12,True,False,4,2.3,73.0,2.0,Ashley Lopez,Engineering,Tech Lead,2023-11-18,12.6,EMP0016,Delhi
TASK01825,EMP0195,Finance,Client Call,Critical,2025-06-22,2025-06-25,2025-06-28,True,False,26,42.5,67.0,1.0,Andrea Davidson,Finance,Accountant,2023-12-10,9.6,EMP0002,Mumbai
TASK01826,EMP0077,Engineering,Documentation,Medium,2026-02-21,2026-02-26,2026-03-02,True,False,37,22.3,62.5,5.0,Matthew Pitts,Engineering,Junior Dev,2025-08-03,1.6,EMP0005,Remote
TASK01827,EMP0161,Finance,Testing,Low,2025-06-15,2025-06-19,2025-06-17,True,True,24,37.3,77.9,5.0,Jessica Scott,Finance,Accountant,2021-09-12,14.7,EMP0007,Delhi
TASK01828,EMP0111,Sales,Meeting,High,2026-01-16,2026-01-19,2026-01-19,True,True,36,18.4,86.7,3.0,Alex Carter,Sales,Account Manager,2026-04-03,10.2,EMP0018,Remote
TASK01829,EMP0184,Engineering,Documentation,Medium,2025-06-04,2025-06-13,2025-06-14,True,False,40,35.4,64.5,3.0,Steven Barton,Engineering,Senior Dev,2022-12-06,11.2,EMP0020,Delhi
TASK01830,EMP0012,Finance,Training,High,2025-11-07,2025-11-14,2025-11-16,True,False,30,16.3,76.4,4.0,Leslie Ramos,Finance,Analyst,2022-07-08,10.7,EMP0002,Mumbai
TASK01831,EMP0200,Engineering,Meeting,Low,2025-05-25,2025-05-27,2025-05-26,True,True,15,12.0,65.7,2.0,Ashley Lopez,Engineering,Tech Lead,2023-11-18,12.6,EMP0016,Delhi
TASK01832,EMP0036,Sales,Documentation,High,2025-12-19,2026-01-02,2026-01-07,True,False,5,7.4,80.2,5.0,Jamie Swanson,Sales,Sales Rep,2023-10-11,10.1,EMP0018,Mumbai
TASK01833,EMP0066,Engineering,Code Review,High,2026-04-03,2026-04-17,2026-04-15,True,True,21,10.9,91.4,3.0,Miguel Jimenez,Engineering,Junior Dev,2025-01-20,8.3,EMP0017,Delhi
TASK01834,EMP0117,Finance,Code Review,Low,2026-03-24,2026-04-05,2026-04-08,True,False,31,61.3,81.6,4.0,Gregory Christensen,Finance,Analyst,2022-01-23,2.5,EMP0008,Hyderabad
TASK01835,EMP0137,HR,Bug Fix,Medium,2025-04-28,2025-05-08,2025-05-09,True,False,6,8.5,79.3,1.0,Paul Baker,HR,HR Coordinator,2023-04-25,8.9,EMP0010,Remote
TASK01836,EMP0178,Support,Client Call,Medium,2026-01-31,2026-02-14,2026-02-16,True,False,2,1.9,100.0,5.0,Thomas Hernandez,Support,Support Agent,2025-01-27,13.9,EMP0019,Mumbai
TASK01837,EMP0037,HR,Testing,Critical,2025-10-10,2025-10-12,2025-10-13,True,False,14,27.4,99.0,1.0,Rhonda Barnes,HR,Recruiter,2022-09-14,13.2,EMP0014,Mumbai
TASK01838,EMP0018,Support,Meeting,Low,2025-11-28,2025-12-09,2025-12-07,True,True,9,8.6,70.8,4.0,Sarah Mann,Support,Support Lead,2023-06-05,12.7,EMP0002,Mumbai
TASK01839,EMP0021,Support,Bug Fix,Critical,2025-10-17,2025-10-30,,False,False,9,0.0,0.0,,Brianna Gilmore,Support,Support Lead,2021-12-30,2.6,EMP0005,Mumbai
TASK01840,EMP0080,Sales,Report,High,2025-08-03,2025-08-11,2025-08-10,True,True,7,11.1,91.7,5.0,Leslie Harris,Sales,Sales Lead,2024-02-29,4.1,EMP0004,Delhi
TASK01841,EMP0088,Support,Code Review,Medium,2026-04-04,2026-04-09,2026-04-14,True,False,6,9.6,61.4,2.0,Nicole Taylor,Support,Customer Success,2022-01-16,6.3,EMP0018,Delhi
TASK01842,EMP0063,Finance,Report,Low,2025-05-31,2025-06-11,2025-06-09,True,True,33,37.9,82.6,4.0,Brianna Smith,Finance,Accountant,2023-07-07,14.1,EMP0007,Delhi
TASK01843,EMP0160,Sales,Meeting,Low,2025-10-13,2025-10-14,2025-10-14,True,True,6,11.6,92.7,3.0,Angela Benton,Sales,Sales Lead,2023-03-07,7.5,EMP0019,Remote
TASK01844,EMP0028,Support,Documentation,High,2025-10-19,2025-10-23,2025-10-21,True,True,19,37.0,77.6,2.0,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK01845,EMP0185,Engineering,Client Call,Medium,2025-10-15,2025-10-28,2025-10-26,True,True,38,66.6,80.3,5.0,Mrs. Toni Webb,Engineering,Junior Dev,2021-05-01,3.8,EMP0019,Remote
TASK01846,EMP0087,HR,Testing,Critical,2025-07-03,2025-07-11,2025-07-09,True,True,20,20.9,62.1,4.0,Anthony Young,HR,HR Manager,2025-12-13,13.0,EMP0009,Delhi
TASK01847,EMP0192,Marketing,Testing,High,2026-01-31,2026-02-09,2026-02-12,True,False,37,48.5,82.7,3.0,Jordan Barr,Marketing,Content Writer,2023-02-20,5.1,EMP0011,Bangalore
TASK01848,EMP0097,HR,Code Review,Medium,2026-03-15,2026-03-25,2026-03-30,True,False,24,39.6,79.6,4.0,Patrick Wright,HR,Recruiter,2023-04-03,6.4,EMP0013,Delhi
TASK01849,EMP0154,HR,Code Review,Medium,2025-12-15,2025-12-22,2025-12-26,True,False,7,9.8,76.4,3.0,Eileen Burns,HR,HR Coordinator,2021-06-08,6.4,EMP0008,Delhi
TASK01850,EMP0135,Sales,Code Review,Critical,2025-04-19,2025-04-30,2025-04-30,True,True,4,4.1,95.6,5.0,Jack Clark,Sales,Account Manager,2022-02-08,10.6,EMP0012,Mumbai
TASK01851,EMP0072,HR,Documentation,Medium,2025-10-17,2025-10-28,2025-10-28,True,True,38,27.0,100.0,4.0,Norman Johnson,HR,Recruiter,2022-01-08,3.6,EMP0011,Mumbai
TASK01852,EMP0005,Support,Training,Low,2025-12-17,2025-12-24,,False,False,34,0.0,0.0,,Samantha Lindsey,Support,Customer Success,2025-06-06,10.7,EMP0014,Mumbai
TASK01853,EMP0111,Sales,Code Review,Low,2026-01-26,2026-01-28,2026-01-30,True,False,37,55.4,98.9,2.0,Alex Carter,Sales,Account Manager,2026-04-03,10.2,EMP0018,Remote
TASK01854,EMP0061,Engineering,Testing,Medium,2026-04-13,2026-04-26,2026-04-25,True,True,22,35.2,100.0,5.0,Maria Rodriguez,Engineering,Tech Lead,2024-02-04,4.1,EMP0020,Bangalore
TASK01855,EMP0106,Engineering,Client Call,Critical,2025-11-18,2025-11-27,2025-12-01,True,False,16,21.8,75.0,1.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK01856,EMP0193,Marketing,Training,Low,2025-09-08,2025-09-19,2025-09-20,True,False,2,3.7,54.5,1.0,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
TASK01857,EMP0123,Sales,Meeting,Medium,2026-02-04,2026-02-06,2026-02-08,True,False,17,27.8,84.8,2.0,Collin Weber,Sales,Account Manager,2024-12-22,3.7,EMP0014,Hyderabad
TASK01858,EMP0034,HR,Bug Fix,Medium,2026-02-03,2026-02-05,,False,False,14,0.0,0.0,,Jeffery Griffith,HR,HR Coordinator,2023-08-25,1.3,EMP0019,Bangalore
TASK01859,EMP0153,Support,Report,Low,2025-05-08,2025-05-13,2025-05-13,True,True,6,3.6,75.2,1.0,James Johnson,Support,Customer Success,2022-11-28,7.6,EMP0001,Bangalore
TASK01860,EMP0141,Finance,Client Call,Medium,2025-04-18,2025-04-24,2025-04-22,True,True,40,38.0,85.1,3.0,William Green,Finance,Analyst,2023-01-12,5.5,EMP0014,Delhi
TASK01861,EMP0034,HR,Report,Low,2025-12-06,2025-12-13,2025-12-18,True,False,39,21.9,73.6,1.0,Jeffery Griffith,HR,HR Coordinator,2023-08-25,1.3,EMP0019,Bangalore
TASK01862,EMP0098,Finance,Feature Dev,Medium,2026-02-02,2026-02-08,2026-02-13,True,False,26,42.4,68.7,4.0,Angela Aguilar,Finance,Analyst,2022-06-15,3.3,EMP0013,Mumbai
TASK01863,EMP0033,Finance,Bug Fix,Medium,2025-09-07,2025-09-17,,False,False,33,0.0,0.0,,Lori Hernandez,Finance,Accountant,2021-12-06,7.6,EMP0004,Delhi
TASK01864,EMP0054,Engineering,Feature Dev,Medium,2025-05-15,2025-05-23,2025-05-22,True,True,32,28.1,85.3,1.0,Melissa Lang,Engineering,Senior Dev,2026-02-22,4.3,EMP0015,Delhi
TASK01865,EMP0166,HR,Testing,Low,2025-07-30,2025-08-13,2025-08-12,True,True,31,33.2,77.9,2.0,Dylan Kirk,HR,HR Coordinator,2023-01-20,14.5,EMP0009,Hyderabad
TASK01866,EMP0053,Sales,Report,Medium,2025-08-08,2025-08-16,2025-08-18,True,False,37,61.6,76.5,2.0,Charlotte Wells DVM,Sales,Account Manager,2023-06-24,13.6,EMP0006,Hyderabad
TASK01867,EMP0013,HR,Bug Fix,Medium,2026-02-09,2026-02-11,2026-02-11,True,True,39,70.0,65.1,5.0,James Walker,HR,HR Coordinator,2022-03-19,12.9,EMP0004,Hyderabad
TASK01868,EMP0064,Sales,Training,Medium,2026-03-01,2026-03-10,2026-03-12,True,False,38,41.1,95.7,1.0,William Smith,Sales,Account Manager,2025-01-05,6.2,EMP0010,Hyderabad
TASK01869,EMP0109,Sales,Meeting,Low,2025-06-24,2025-06-26,2025-07-01,True,False,13,24.1,97.4,2.0,Scott Ewing,Sales,Sales Rep,2022-04-09,12.2,EMP0017,Hyderabad
TASK01870,EMP0098,Finance,Feature Dev,Low,2025-10-14,2025-10-24,2025-10-23,True,True,11,21.5,75.4,2.0,Angela Aguilar,Finance,Analyst,2022-06-15,3.3,EMP0013,Mumbai
TASK01871,EMP0077,Engineering,Code Review,Medium,2026-01-21,2026-01-25,2026-01-25,True,True,26,14.7,98.6,2.0,Matthew Pitts,Engineering,Junior Dev,2025-08-03,1.6,EMP0005,Remote
TASK01872,EMP0109,Sales,Feature Dev,Medium,2026-01-14,2026-01-25,2026-01-30,True,False,16,25.1,85.2,1.0,Scott Ewing,Sales,Sales Rep,2022-04-09,12.2,EMP0017,Hyderabad
